Year,Duration,Rating,Votes,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_Unknown,Genre_War,Genre_Western,Director_Avg_Rating,Actor 1_Avg_Rating,Actor 2_Avg_Rating,Actor 3_Avg_Rating,Num_Genres,Decade_1940s,Decade_1950s,Decade_1960s,Decade_1970s,Decade_1980s,Decade_1990s,Decade_2000s,Decade_2010s
1983,146.0,6.3,118.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.564285714285715,5.922033898305084,6.076923076923077,5.818181818181818,3,False,False,False,False,True,False,False,False
1999,146.0,3.6,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.35,4.602857142857142,5.1,5.336111111111111,3,False,False,False,False,False,True,False,False
1989,138.0,6.0,66.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64375,6.7057692307692305,6.223076923076923,5.46,1,False,False,False,False,True,False,False,False
1998,140.0,5.8,35.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.193023255813954,6.063247863247863,5.024,5.525,3,False,False,False,False,False,True,False,False
2018,124.0,8.0,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,7.057142857142857,6.6,7.133333333333333,2,False,False,False,False,False,False,False,True
2002,155.0,4.5,673.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.014285714285714,5.575,4.828571428571428,6.0,3,False,False,False,False,False,False,True,False
1974,132.29447957614084,6.7,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.225,6.62051282051282,6.625,6.7,1,False,False,False,True,False,False,False,False
1987,146.0,6.9,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6.9,6.9,6.9,1,False,False,False,False,True,False,False,False
1993,130.0,5.4,14.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64375,5.102857142857142,5.403125,5.421428571428572,2,False,False,False,False,False,True,False,False
1969,156.0,4.4,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.36,6.3125,5.592592592592593,6.052173913043478,3,False,False,True,False,False,False,False,False
1945,122.0,5.4,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.4,4.25,5.4,5.800000000000001,2,True,False,False,False,False,False,False,False
1986,129.0,6.7,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,6.426760563380282,6.7,6.1,1,False,False,False,False,True,False,False,False
1974,112.0,6.2,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.300000000000001,5.302272727272728,6.075,6.139285714285714,1,False,False,False,True,False,False,False,False
2019,118.0,7.8,35.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.233333333333333,6.063247863247863,6.9,5.341176470588235,3,False,False,False,False,False,False,False,True
1980,134.0,7.6,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.109090909090909,6.388571428571429,6.3133333333333335,6.640000000000001,2,False,False,False,True,False,False,False,False
2015,134.0,7.4,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.220000000000001,5.088888888888889,6.9,5.7,3,False,False,False,False,False,False,False,True
2014,123.0,4.7,123.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.425,4.7,4.7,1,False,False,False,False,False,False,False,True
1982,158.0,4.8,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.929411764705883,6.095081967213115,6.150909090909091,5.925,2,False,False,False,False,True,False,False,False
2010,142.0,6.0,35.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.765,6.35,6.0,3,False,False,False,False,False,False,True,False
1998,119.0,2.5,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.123636363636364,4.488888888888889,5.336111111111111,1,False,False,False,False,False,True,False,False
2002,132.29447957614084,4.4,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.171428571428572,5.125,5.4,4.570588235294117,1,False,False,False,False,False,False,True,False
2016,83.0,4.3,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.466666666666666,5.05,6.223076923076923,4.3,2,False,False,False,False,False,False,False,True
2015,128.0,4.6,133.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,4.6,3.5,4.6,2,False,False,False,False,False,False,False,True
2020,132.29447957614084,6.9,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.9,6.9,6.9,6.9,1,False,False,False,False,False,False,False,True
2019,95.0,7.1,805.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,5.699999999999999,6.699999999999999,6.166666666666667,1,False,False,False,False,False,False,False,True
1991,132.29447957614084,5.5,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,5.5,5.5,5.5,3,False,False,False,False,False,True,False,False
1971,100.0,6.6,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.6,6.6,6.6,1,False,False,False,True,False,False,False,False
1971,132.29447957614084,5.9,19.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,6.376271186440678,6.923076923076923,6.1,2,False,False,False,True,False,False,False,False
2017,139.0,6.1,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.533333333333334,5.088888888888889,5.6000000000000005,5.599999999999999,3,False,False,False,False,False,False,False,True
1954,132.29447957614084,6.4,16.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.788888888888889,6.011538461538462,6.397674418604652,6.933333333333334,3,False,True,False,False,False,False,False,False
2013,103.0,5.9,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,5.550000000000001,5.9,5.9,1,False,False,False,False,False,False,False,True
1989,91.0,7.7,72.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.125,7.266666666666667,7.7,6.65,1,False,False,False,False,True,False,False,False
1982,144.0,6.4,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.558333333333334,5.742537313432836,6.198591549295775,5.809523809523809,2,False,False,False,False,True,False,False,False
1938,159.0,7.2,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40625,6.75,7.2,6.75,1,False,False,False,False,False,False,False,False
2003,181.0,7.4,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.088888888888889,6.063247863247863,6.198591549295775,5.941666666666666,2,False,False,False,False,False,False,True,False
1952,132.29447957614084,6.5,11.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.529411764705882,5.3125,6.133333333333333,6.840000000000001,2,False,True,False,False,False,False,False,False
1956,132.29447957614084,4.7,9.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,5.75,4.75,4.75,3,False,True,False,False,False,False,False,False
2019,137.0,5.5,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.933333333333334,6.6,5.5,5.5,1,False,False,False,False,False,False,False,True
1979,132.29447957614084,6.5,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.537931034482758,6.4368,5.714285714285714,6.161904761904762,2,False,False,False,True,False,False,False,False
1990,145.0,4.7,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.7,4.7,5.5,1,False,False,False,False,True,False,False,False
1951,170.0,5.7,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,6.5,6.572727272727272,6.398666666666666,1,False,True,False,False,False,False,False,False
1966,139.0,7.1,93.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.75,6.2807692307692315,6.150909090909091,6.473333333333333,2,False,False,True,False,False,False,False,False
1967,171.0,7.6,77.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.872727272727272,6.376271186440678,6.656000000000001,6.840000000000001,2,False,False,True,False,False,False,False,False
1968,160.0,7.1,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.449999999999999,6.738461538461538,6.150909090909091,6.664705882352941,1,False,False,True,False,False,False,False,False
2019,120.0,8.8,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.550000000000001,8.8,8.8,7.057142857142857,1,False,False,False,False,False,False,False,True
1941,156.0,6.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.786666666666666,5.7,6.04,5.142857142857143,1,True,False,False,False,False,False,False,False
1955,132.29447957614084,6.9,10.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.643589743589744,6.9,7.05,6.933333333333334,2,False,True,False,False,False,False,False,False
1967,167.0,6.5,69.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1692307692307695,6.4368,6.715000000000001,6.92,3,False,False,True,False,False,False,False,False
1965,132.0,6.5,17.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58,6.4368,6.397674418604652,6.5,2,False,False,True,False,False,False,False,False
1985,147.0,6.3,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.544444444444444,5.2700000000000005,6.08,6.3,1,False,False,False,False,True,False,False,False
1964,133.0,6.8,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58,6.8999999999999995,6.2272727272727275,6.688888888888889,1,False,False,True,False,False,False,False,False
1989,132.29447957614084,6.3,81.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,5.531034482758621,5.14,5.3375,3,False,False,False,False,True,False,False,False
1954,168.0,6.7,24.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,6.995454545454546,7.533333333333334,6.68125,3,False,True,False,False,False,False,False,False
2020,125.0,7.3,35.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.449999999999999,7.275,7.3,5.666666666666667,3,False,False,False,False,False,False,False,True
1952,165.0,7.4,343.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.666666666666667,6.738461538461538,6.08,7.4,3,False,True,False,False,False,False,False,False
2021,72.0,9.3,29.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.3,9.3,9.3,1,False,False,False,False,False,False,False,False
1976,132.29447957614084,6.5,104.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.041666666666667,7.002777777777777,6.396774193548388,6.5,2,False,False,False,True,False,False,False,False
2013,110.0,5.3,729.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.633333333333333,4.2125,6.6000000000000005,6.814285714285714,3,False,False,False,False,False,False,False,True
2015,158.0,7.2,35.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.122222222222222,5.5875,6.107142857142857,5.307142857142857,3,False,False,False,False,False,False,False,True
1956,132.29447957614084,6.6,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3999999999999995,6.333333333333333,4.855555555555556,5.933333333333334,1,False,True,False,False,False,False,False,False
1976,176.0,7.7,85.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.411111111111111,6.251851851851852,6.0928571428571425,6.0649999999999995,1,False,False,False,True,False,False,False,False
2015,163.0,8.0,35.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.133333333333333,5.232692307692308,8.0,6.5200000000000005,3,False,False,False,False,False,False,False,True
1996,163.0,2.7,113.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.945454545454546,2.7,3.1500000000000004,4.315789473684211,2,False,False,False,False,False,True,False,False
2009,74.0,6.5,46.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.7504,6.6235,6.521232876712329,1,False,False,False,False,False,False,True,False
2015,68.0,4.2,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,3.25,3.25,1,False,False,False,False,False,False,False,True
2017,81.0,2.3,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,3.25,3.25,1,False,False,False,False,False,False,False,True
1956,132.0,6.1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.666666666666667,6.5,7.140000000000001,6.1,1,False,True,False,False,False,False,False,False
1982,132.29447957614084,5.9,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,5.9,5.9,5.9,1,False,False,False,False,True,False,False,False
2019,133.0,7.3,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.449999999999999,7.057142857142857,6.9875,5.7,1,False,False,False,False,False,False,False,True
1975,132.29447957614084,5.4,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.529411764705882,5.933333333333334,5.4,5.5,1,False,False,False,True,False,False,False,False
1985,137.0,5.6,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0874999999999995,5.128571428571428,5.6,6.3,2,False,False,False,False,True,False,False,False
1971,137.0,6.8,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.488888888888889,5.913636363636363,6.396774193548388,6.085714285714286,1,False,False,False,True,False,False,False,False
1976,111.0,6.9,229.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.966666666666666,7.140000000000001,6.45,5.791176470588235,3,False,False,False,True,False,False,False,False
2012,117.0,8.1,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,8.1,6.175,8.1,1,False,False,False,False,False,False,False,True
2017,120.0,7.5,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833333333333333,7.5,7.5,7.5,1,False,False,False,False,False,False,False,True
1993,132.29447957614084,5.7,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.570588235294117,4.828571428571429,4.992307692307692,6.275,1,False,False,False,False,False,True,False,False
1968,176.0,5.6,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.411111111111111,6.251851851851852,7.05,5.7,1,False,False,True,False,False,False,False,False
1992,142.0,4.3,179.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.133333333333333,4.602857142857142,5.5875,5.584848484848485,2,False,False,False,False,False,True,False,False
2014,136.0,3.6,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,5.102857142857142,3.6,3.6,1,False,False,False,False,False,False,False,True
1996,132.29447957614084,4.9,193.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.833333333333333,5.496153846153846,5.1,5.285714285714286,2,False,False,False,False,False,True,False,False
1980,132.29447957614084,4.0,7.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.175757575757576,5.2,5.7375,5.8999999999999995,3,False,False,False,True,False,False,False,False
1968,136.0,6.0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.371428571428572,6.0,6.16,6.933333333333334,3,False,False,True,False,False,False,False,False
2020,102.0,7.2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2,7.2,7.2,7.2,1,False,False,False,False,False,False,False,True
2006,122.0,6.1,315.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.754545454545454,6.042857142857143,4.45,5.885714285714286,2,False,False,False,False,False,False,True,False
2009,128.0,3.2,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2,3.2,3.9,1,False,False,False,False,False,False,True,False
1997,126.0,4.2,231.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193023255813954,4.78,5.7,5.204166666666667,1,False,False,False,False,False,True,False,False
1973,141.0,6.7,73.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.925,6.792307692307692,6.087999999999999,5.8500000000000005,2,False,False,False,True,False,False,False,False
1962,145.0,6.1,21.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.863636363636363,5.913636363636363,6.3999999999999995,6.157894736842105,1,False,False,True,False,False,False,False,False
2010,139.0,7.2,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.55,5.5875,6.35,7.2,3,False,False,False,False,False,False,True,False
1990,145.0,5.1,298.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.436,5.714285714285714,5.1,4.949999999999999,3,False,False,False,False,True,False,False,False
1956,132.29447957614084,6.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6.738461538461538,6.715000000000001,5.95,1,False,True,False,False,False,False,False,False
1998,154.0,4.8,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8076923076923075,6.0,4.9972972972972975,5.941666666666666,3,False,False,False,False,False,True,False,False
1969,159.0,7.2,85.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.057142857142857,6.376271186440678,6.437837837837837,7.2,3,False,False,True,False,False,False,False,False
1985,132.29447957614084,6.1,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.233333333333333,5.133333333333333,6.779999999999999,6.0200000000000005,2,False,False,False,False,True,False,False,False
1983,124.0,7.1,36.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.526666666666667,6.264772727272727,6.3578947368421055,6.693333333333333,2,False,False,False,False,True,False,False,False
1973,139.0,5.8,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8,6.069999999999999,6.45,6.370833333333334,2,False,False,False,True,False,False,False,False
1992,126.0,7.9,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,6.550000000000001,5.607692307692308,7.9,1,False,False,False,False,False,True,False,False
1957,135.0,6.2,27.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.707999999999999,6.4368,6.038888888888889,6.4,2,False,True,False,False,False,False,False,False
1978,132.29447957614084,4.5,26.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,6.466666666666666,5.630769230769231,6.680000000000001,3,False,False,False,True,False,False,False,False
1963,157.0,7.7,756.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.29375,6.4368,6.665384615384616,5.2250000000000005,3,False,False,True,False,False,False,False,False
1996,132.29447957614084,4.3,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.375,5.123636363636364,5.699999999999999,5.336111111111111,2,False,False,False,False,False,True,False,False
1955,129.0,7.1,17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.707999999999999,6.4368,6.589655172413793,6.625,3,False,True,False,False,False,False,False,False
1980,152.0,6.1,47.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27741935483871,6.376271186440678,6.198591549295775,5.584848484848485,3,False,False,False,True,False,False,False,False
1994,119.0,7.6,35.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.933333333333334,5.425,7.15,6.3,3,False,False,False,False,False,True,False,False
2013,132.0,5.9,140.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6000000000000005,5.9,5.9,5.9,2,False,False,False,False,False,False,False,True
2014,153.0,5.6,35.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.966666666666666,6.29,5.7555555555555555,7.057142857142857,3,False,False,False,False,False,False,False,True
2015,135.0,4.5,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.65,4.5,5.130769230769231,2,False,False,False,False,False,False,False,True
1991,145.0,5.1,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.537931034482758,5.922033898305084,5.764102564102564,5.644444444444444,2,False,False,False,False,False,True,False,False
2016,137.0,4.9,35.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9,5.185714285714285,6.56,4.9,3,False,False,False,False,False,False,False,True
2017,120.0,5.9,35.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,5.185714285714285,5.181818181818182,5.9,3,False,False,False,False,False,False,False,True
1971,132.29447957614084,6.0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.666666666666667,5.300714285714286,5.6466666666666665,6.007317073170732,2,False,False,False,True,False,False,False,False
1972,132.29447957614084,5.4,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,6.063247863247863,6.671428571428571,5.95,2,False,False,False,True,False,False,False,False
2021,108.0,3.7,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,5.742857142857143,5.1,1,False,False,False,False,False,False,False,False
1950,148.0,6.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.876470588235295,6.225,6.1000000000000005,1,True,False,False,False,False,False,False,False
1960,132.29447957614084,6.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.007142857142857,5.588235294117647,5.9363636363636365,5.833333333333333,1,False,True,False,False,False,False,False,False
1955,129.0,6.2,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.007142857142857,5.916666666666667,6.279999999999999,6.398666666666666,2,False,True,False,False,False,False,False,False
2009,97.0,6.8,35.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.525,6.025531914893617,5.75,6.05,3,False,False,False,False,False,False,True,False
2005,119.0,5.6,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3999999999999995,5.6,5.6,5.6,2,False,False,False,False,False,False,True,False
2004,155.0,5.9,661.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.3999999999999995,4.788888888888889,5.5,4.720000000000001,3,False,False,False,False,False,False,True,False
2015,80.0,5.6,149.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,5.6,5.6,5.6,3,False,False,False,False,False,False,False,True
2012,151.0,8.1,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.2700000000000005,6.571428571428571,5.035,5.66,3,False,False,False,False,False,False,False,True
1949,132.29447957614084,6.1,18.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.566666666666666,6.88,6.1000000000000005,6.836363636363637,2,True,False,False,False,False,False,False,False
1959,169.0,4.9,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.26,6.26,4.5600000000000005,5.946153846153846,1,False,True,False,False,False,False,False,False
1973,132.29447957614084,5.9,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.914285714285714,6.34,5.689873417721519,6.550000000000001,1,False,False,False,True,False,False,False,False
2015,127.0,5.1,315.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.1,5.1,5.24,5.35,2,False,False,False,False,False,False,False,True
1976,140.0,6.0,84.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.305555555555555,5.922033898305084,5.54,5.809523809523809,3,False,False,False,True,False,False,False,False
1998,159.0,4.7,626.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.305555555555555,6.007142857142857,5.652941176470588,5.525,3,False,False,False,False,False,True,False,False
2019,89.0,7.3,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.35,6.68,6.35,7.3,2,False,False,False,False,False,False,False,True
1949,171.0,7.7,596.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.145454545454545,7.34074074074074,7.364705882352942,6.368421052631579,3,True,False,False,False,False,False,False,False
1995,166.0,5.4,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.771428571428571,4.788888888888889,4.6454545454545455,5.71025641025641,2,False,False,False,False,False,True,False,False
